"variant_name","country_code","year_week","new_cases","number_deaths"
Alpha,AT,"2020-23",908,1490
AT.1,AT,"2020-23",227,1490
AV.1,AT,"2020-23",227,1490
B.1.1.318,AT,"2020-23",227,1490
B.1.1.519,AT,"2020-23",227,1490
B.1.214.2,AT,"2020-23",227,1490
B.1.526,AT,"2020-23",227,1490
B.1.616,AT,"2020-23",227,1490
B.1.617.3,AT,"2020-23",227,1490
B.1.620,AT,"2020-23",227,1490
B.1.640,AT,"2020-23",227,1490
Beta,AT,"2020-23",681,1490
C.1.2,AT,"2020-23",227,1490
C.16,AT,"2020-23",227,1490
C.36+L452R,AT,"2020-23",227,1490
Delta,AT,"2020-23",1362,1490
Epsilon,AT,"2020-23",227,1490
Eta,AT,"2020-23",227,1490
Gamma,AT,"2020-23",454,1490
Kappa,AT,"2020-23",227,1490
Lambda,AT,"2020-23",227,1490
Mu,AT,"2020-23",227,1490
Omicron,AT,"2020-23",1362,1490
Other,AT,"2020-23",227,1490
Theta,AT,"2020-23",227,1490
UNK,AT,"2020-23",227,1490
XD,AT,"2020-23",227,1490
XF,AT,"2020-23",227,1490
Zeta,AT,"2020-23",227,1490
A.23.1+E484K,AT,"2020-24",172,1461
A.27,AT,"2020-24",172,1461
A.28,AT,"2020-24",172,1461
Alpha,AT,"2020-24",688,1461
AT.1,AT,"2020-24",172,1461
AV.1,AT,"2020-24",172,1461
B.1.1.318,AT,"2020-24",172,1461
B.1.1.519,AT,"2020-24",172,1461
B.1.214.2,AT,"2020-24",172,1461
B.1.526,AT,"2020-24",172,1461
B.1.616,AT,"2020-24",172,1461
B.1.617.3,AT,"2020-24",172,1461
B.1.620,AT,"2020-24",172,1461
B.1.640,AT,"2020-24",172,1461
Beta,AT,"2020-24",516,1461
C.1.2,AT,"2020-24",172,1461
C.16,AT,"2020-24",172,1461
C.36+L452R,AT,"2020-24",172,1461
Delta,AT,"2020-24",1032,1461
Epsilon,AT,"2020-24",172,1461
Eta,AT,"2020-24",172,1461
Gamma,AT,"2020-24",344,1461
Kappa,AT,"2020-24",172,1461
Lambda,AT,"2020-24",172,1461
Mu,AT,"2020-24",172,1461
Omicron,AT,"2020-24",1032,1461
Other,AT,"2020-24",172,1461
Theta,AT,"2020-24",172,1461
UNK,AT,"2020-24",172,1461
XD,AT,"2020-24",172,1461
XF,AT,"2020-24",172,1461
Zeta,AT,"2020-24",172,1461
A.23.1+E484K,AT,"2020-25",248,1413
A.27,AT,"2020-25",248,1413
A.28,AT,"2020-25",248,1413
Alpha,AT,"2020-25",992,1413
AT.1,AT,"2020-25",248,1413
AV.1,AT,"2020-25",248,1413
B.1.1.318,AT,"2020-25",248,1413
B.1.1.519,AT,"2020-25",248,1413
B.1.214.2,AT,"2020-25",248,1413
B.1.526,AT,"2020-25",248,1413
B.1.616,AT,"2020-25",248,1413
B.1.617.3,AT,"2020-25",248,1413
B.1.620,AT,"2020-25",248,1413
B.1.640,AT,"2020-25",248,1413
Beta,AT,"2020-25",744,1413
C.1.2,AT,"2020-25",248,1413
C.16,AT,"2020-25",248,1413
C.36+L452R,AT,"2020-25",248,1413
Delta,AT,"2020-25",1488,1413
Epsilon,AT,"2020-25",248,1413
Eta,AT,"2020-25",248,1413
Gamma,AT,"2020-25",496,1413
Kappa,AT,"2020-25",248,1413
Lambda,AT,"2020-25",248,1413
Mu,AT,"2020-25",248,1413
Omicron,AT,"2020-25",1488,1413
Other,AT,"2020-25",248,1413
Theta,AT,"2020-25",248,1413
UNK,AT,"2020-25",248,1413
XD,AT,"2020-25",248,1413
XF,AT,"2020-25",248,1413
Zeta,AT,"2020-25",248,1413
A.23.1+E484K,AT,"2020-26",335,1438
A.27,AT,"2020-26",335,1438
A.28,AT,"2020-26",335,1438
Alpha,AT,"2020-26",1340,1438
AT.1,AT,"2020-26",335,1438
AV.1,AT,"2020-26",335,1438
B.1.1.318,AT,"2020-26",335,1438
B.1.1.519,AT,"2020-26",335,1438
B.1.214.2,AT,"2020-26",335,1438
B.1.526,AT,"2020-26",335,1438
B.1.616,AT,"2020-26",335,1438
B.1.617.3,AT,"2020-26",335,1438
B.1.620,AT,"2020-26",335,1438
B.1.640,AT,"2020-26",335,1438
Beta,AT,"2020-26",1005,1438
C.1.2,AT,"2020-26",335,1438
C.16,AT,"2020-26",335,1438
C.36+L452R,AT,"2020-26",335,1438
Delta,AT,"2020-26",2010,1438
Epsilon,AT,"2020-26",335,1438
Eta,AT,"2020-26",335,1438
Gamma,AT,"2020-26",670,1438
Kappa,AT,"2020-26",335,1438
Lambda,AT,"2020-26",335,1438
Mu,AT,"2020-26",335,1438
Omicron,AT,"2020-26",2010,1438
Other,AT,"2020-26",335,1438
Theta,AT,"2020-26",335,1438
UNK,AT,"2020-26",335,1438
XD,AT,"2020-26",335,1438
XF,AT,"2020-26",335,1438
Zeta,AT,"2020-26",335,1438
A.23.1+E484K,AT,"2020-27",640,1561
A.27,AT,"2020-27",640,1561
A.28,AT,"2020-27",640,1561
Alpha,AT,"2020-27",2560,1561
AT.1,AT,"2020-27",640,1561
AV.1,AT,"2020-27",640,1561
B.1.1.318,AT,"2020-27",640,1561
B.1.1.519,AT,"2020-27",640,1561
B.1.214.2,AT,"2020-27",640,1561
B.1.526,AT,"2020-27",640,1561
B.1.616,AT,"2020-27",640,1561
B.1.617.3,AT,"2020-27",640,1561
B.1.620,AT,"2020-27",640,1561
B.1.640,AT,"2020-27",640,1561
Beta,AT,"2020-27",1920,1561
C.1.2,AT,"2020-27",640,1561
C.16,AT,"2020-27",640,1561
C.36+L452R,AT,"2020-27",640,1561
Delta,AT,"2020-27",3840,1561
Epsilon,AT,"2020-27",640,1561
Eta,AT,"2020-27",640,1561
Gamma,AT,"2020-27",1280,1561
Kappa,AT,"2020-27",640,1561
Lambda,AT,"2020-27",640,1561
Mu,AT,"2020-27",640,1561
Omicron,AT,"2020-27",3840,1561
Other,AT,"2020-27",640,1561
Theta,AT,"2020-27",640,1561
UNK,AT,"2020-27",640,1561
XD,AT,"2020-27",640,1561
XF,AT,"2020-27",640,1561
Zeta,AT,"2020-27",640,1561
A.23.1+E484K,AT,"2020-28",596,1383
A.27,AT,"2020-28",596,1383
A.28,AT,"2020-28",596,1383
Alpha,AT,"2020-28",2384,1383
AT.1,AT,"2020-28",596,1383
AV.1,AT,"2020-28",596,1383
B.1.1.318,AT,"2020-28",596,1383
B.1.1.519,AT,"2020-28",596,1383
B.1.214.2,AT,"2020-28",596,1383
B.1.526,AT,"2020-28",596,1383
B.1.616,AT,"2020-28",596,1383
B.1.617.3,AT,"2020-28",596,1383
B.1.620,AT,"2020-28",596,1383
B.1.640,AT,"2020-28",596,1383
Beta,AT,"2020-28",1788,1383
C.1.2,AT,"2020-28",596,1383
C.16,AT,"2020-28",596,1383
C.36+L452R,AT,"2020-28",596,1383
Delta,AT,"2020-28",3576,1383
Epsilon,AT,"2020-28",596,1383
Eta,AT,"2020-28",596,1383
Gamma,AT,"2020-28",1192,1383
Kappa,AT,"2020-28",596,1383
Lambda,AT,"2020-28",596,1383
Mu,AT,"2020-28",596,1383
Omicron,AT,"2020-28",3576,1383
Other,AT,"2020-28",596,1383
Theta,AT,"2020-28",596,1383
UNK,AT,"2020-28",596,1383
XD,AT,"2020-28",596,1383
XF,AT,"2020-28",596,1383
Zeta,AT,"2020-28",596,1383
A.23.1+E484K,AT,"2020-29",784,1443
A.27,AT,"2020-29",784,1443
A.28,AT,"2020-29",784,1443
Alpha,AT,"2020-29",3136,1443
AT.1,AT,"2020-29",784,1443
AV.1,AT,"2020-29",784,1443
B.1.1.318,AT,"2020-29",784,1443
B.1.1.519,AT,"2020-29",784,1443
B.1.214.2,AT,"2020-29",784,1443
B.1.526,AT,"2020-29",784,1443
B.1.616,AT,"2020-29",784,1443
B.1.617.3,AT,"2020-29",784,1443
B.1.620,AT,"2020-29",784,1443
B.1.640,AT,"2020-29",784,1443
Beta,AT,"2020-29",2352,1443
C.1.2,AT,"2020-29",784,1443
C.16,AT,"2020-29",784,1443
C.36+L452R,AT,"2020-29",784,1443
Delta,AT,"2020-29",4704,1443
Epsilon,AT,"2020-29",784,1443
Eta,AT,"2020-29",784,1443
Gamma,AT,"2020-29",1568,1443
Kappa,AT,"2020-29",784,1443
Lambda,AT,"2020-29",784,1443
Mu,AT,"2020-29",784,1443
Omicron,AT,"2020-29",4704,1443
Other,AT,"2020-29",784,1443
Theta,AT,"2020-29",784,1443
UNK,AT,"2020-29",784,1443
XD,AT,"2020-29",784,1443
XF,AT,"2020-29",784,1443
Zeta,AT,"2020-29",784,1443
A.23.1+E484K,AT,"2020-30",872,1452
A.27,AT,"2020-30",872,1452
A.28,AT,"2020-30",872,1452
Alpha,AT,"2020-30",3488,1452
AT.1,AT,"2020-30",872,1452
AV.1,AT,"2020-30",872,1452
B.1.1.318,AT,"2020-30",872,1452
B.1.1.519,AT,"2020-30",872,1452
B.1.214.2,AT,"2020-30",872,1452
B.1.526,AT,"2020-30",872,1452
B.1.616,AT,"2020-30",872,1452
B.1.617.3,AT,"2020-30",872,1452
B.1.620,AT,"2020-30",872,1452
B.1.640,AT,"2020-30",872,1452
Beta,AT,"2020-30",2616,1452
C.1.2,AT,"2020-30",872,1452
C.16,AT,"2020-30",872,1452
C.36+L452R,AT,"2020-30",872,1452
Delta,AT,"2020-30",5232,1452
Epsilon,AT,"2020-30",872,1452
Eta,AT,"2020-30",872,1452
Gamma,AT,"2020-30",1744,1452
Kappa,AT,"2020-30",872,1452
Lambda,AT,"2020-30",872,1452
Mu,AT,"2020-30",872,1452
Omicron,AT,"2020-30",5232,1452
Other,AT,"2020-30",872,1452
Theta,AT,"2020-30",872,1452
UNK,AT,"2020-30",872,1452
XD,AT,"2020-30",872,1452
XF,AT,"2020-30",872,1452
Zeta,AT,"2020-30",872,1452
A.23.1+E484K,AT,"2020-31",794,1527
A.27,AT,"2020-31",794,1527
A.28,AT,"2020-31",794,1527
Alpha,AT,"2020-31",3176,1527
AT.1,AT,"2020-31",794,1527
AV.1,AT,"2020-31",794,1527
B.1.1.318,AT,"2020-31",794,1527
B.1.1.519,AT,"2020-31",794,1527
B.1.214.2,AT,"2020-31",794,1527
B.1.526,AT,"2020-31",794,1527
B.1.616,AT,"2020-31",794,1527
B.1.617.3,AT,"2020-31",794,1527
B.1.620,AT,"2020-31",794,1527
B.1.640,AT,"2020-31",794,1527
Beta,AT,"2020-31",2382,1527
C.1.2,AT,"2020-31",794,1527
C.16,AT,"2020-31",794,1527
C.36+L452R,AT,"2020-31",794,1527
Delta,AT,"2020-31",4764,1527
Epsilon,AT,"2020-31",794,1527
Eta,AT,"2020-31",794,1527
Gamma,AT,"2020-31",1588,1527
Kappa,AT,"2020-31",794,1527
Lambda,AT,"2020-31",794,1527
Mu,AT,"2020-31",794,1527
Omicron,AT,"2020-31",4764,1527
Other,AT,"2020-31",794,1527
Theta,AT,"2020-31",794,1527
UNK,AT,"2020-31",794,1527
XD,AT,"2020-31",794,1527
XF,AT,"2020-31",794,1527
Zeta,AT,"2020-31",794,1527
A.23.1+E484K,AT,"2020-32",722,1433
A.27,AT,"2020-32",722,1433
A.28,AT,"2020-32",722,1433
Alpha,AT,"2020-32",2888,1433
AT.1,AT,"2020-32",722,1433
AV.1,AT,"2020-32",722,1433
B.1.1.318,AT,"2020-32",722,1433
B.1.1.519,AT,"2020-32",722,1433
B.1.214.2,AT,"2020-32",722,1433
B.1.526,AT,"2020-32",722,1433
B.1.616,AT,"2020-32",722,1433
B.1.617.3,AT,"2020-32",722,1433
B.1.620,AT,"2020-32",722,1433
B.1.640,AT,"2020-32",722,1433
Beta,AT,"2020-32",2166,1433
C.1.2,AT,"2020-32",722,1433
C.16,AT,"2020-32",722,1433
C.36+L452R,AT,"2020-32",722,1433
Delta,AT,"2020-32",4332,1433
Epsilon,AT,"2020-32",722,1433
Eta,AT,"2020-32",722,1433
Gamma,AT,"2020-32",1444,1433
Kappa,AT,"2020-32",722,1433
Lambda,AT,"2020-32",722,1433
Mu,AT,"2020-32",722,1433
Omicron,AT,"2020-32",4332,1433
Other,AT,"2020-32",722,1433
Theta,AT,"2020-32",722,1433
UNK,AT,"2020-32",722,1433
XD,AT,"2020-32",722,1433
XF,AT,"2020-32",722,1433
Zeta,AT,"2020-32",722,1433
A.23.1+E484K,AT,"2020-33",1462,1607
A.27,AT,"2020-33",1462,1607
A.28,AT,"2020-33",1462,1607
Alpha,AT,"2020-33",5848,1607
AT.1,AT,"2020-33",1462,1607
AV.1,AT,"2020-33",1462,1607
B.1.1.318,AT,"2020-33",1462,1607
B.1.1.519,AT,"2020-33",1462,1607
B.1.214.2,AT,"2020-33",1462,1607
B.1.526,AT,"2020-33",1462,1607
B.1.616,AT,"2020-33",1462,1607
B.1.617.3,AT,"2020-33",1462,1607
B.1.620,AT,"2020-33",1462,1607
B.1.640,AT,"2020-33",1462,1607
Beta,AT,"2020-33",4386,1607
C.1.2,AT,"2020-33",1462,1607
C.16,AT,"2020-33",1462,1607
C.36+L452R,AT,"2020-33",1462,1607
Delta,AT,"2020-33",8772,1607
Epsilon,AT,"2020-33",1462,1607
Eta,AT,"2020-33",1462,1607
Gamma,AT,"2020-33",2924,1607
Kappa,AT,"2020-33",1462,1607
Lambda,AT,"2020-33",1462,1607
Mu,AT,"2020-33",1462,1607
Omicron,AT,"2020-33",8772,1607
Other,AT,"2020-33",1462,1607
Theta,AT,"2020-33",1462,1607
UNK,AT,"2020-33",1462,1607
XD,AT,"2020-33",1462,1607
XF,AT,"2020-33",1462,1607
Zeta,AT,"2020-33",1462,1607
A.23.1+E484K,AT,"2020-34",1907,1477
A.27,AT,"2020-34",1907,1477
A.28,AT,"2020-34",1907,1477
Alpha,AT,"2020-34",7628,1477
AT.1,AT,"2020-34",1907,1477
AV.1,AT,"2020-34",1907,1477
B.1.1.318,AT,"2020-34",1907,1477
B.1.1.519,AT,"2020-34",1907,1477
B.1.214.2,AT,"2020-34",1907,1477
B.1.526,AT,"2020-34",1907,1477
B.1.616,AT,"2020-34",1907,1477
B.1.617.3,AT,"2020-34",1907,1477
B.1.620,AT,"2020-34",1907,1477
B.1.640,AT,"2020-34",1907,1477
Beta,AT,"2020-34",5721,1477
C.1.2,AT,"2020-34",1907,1477
C.16,AT,"2020-34",1907,1477
C.36+L452R,AT,"2020-34",1907,1477
Delta,AT,"2020-34",11442,1477
Epsilon,AT,"2020-34",1907,1477
Eta,AT,"2020-34",1907,1477
Gamma,AT,"2020-34",3814,1477
Kappa,AT,"2020-34",1907,1477
Lambda,AT,"2020-34",1907,1477
Mu,AT,"2020-34",1907,1477
Omicron,AT,"2020-34",11442,1477
Other,AT,"2020-34",1907,1477
Theta,AT,"2020-34",1907,1477
UNK,AT,"2020-34",1907,1477
XD,AT,"2020-34",1907,1477
XF,AT,"2020-34",1907,1477
Zeta,AT,"2020-34",1907,1477
A.23.1+E484K,AT,"2020-35",1941,1500
A.27,AT,"2020-35",1941,1500
A.28,AT,"2020-35",1941,1500
Alpha,AT,"2020-35",7764,1500
AT.1,AT,"2020-35",1941,1500
AV.1,AT,"2020-35",1941,1500
B.1.1.318,AT,"2020-35",1941,1500
B.1.1.519,AT,"2020-35",1941,1500
B.1.214.2,AT,"2020-35",1941,1500
B.1.526,AT,"2020-35",1941,1500
B.1.616,AT,"2020-35",1941,1500
B.1.617.3,AT,"2020-35",1941,1500
B.1.620,AT,"2020-35",1941,1500
B.1.640,AT,"2020-35",1941,1500
Beta,AT,"2020-35",5823,1500
C.1.2,AT,"2020-35",1941,1500
C.16,AT,"2020-35",1941,1500
C.36+L452R,AT,"2020-35",1941,1500
Delta,AT,"2020-35",11646,1500
Epsilon,AT,"2020-35",1941,1500
Eta,AT,"2020-35",1941,1500
Gamma,AT,"2020-35",3882,1500
Kappa,AT,"2020-35",1941,1500
Lambda,AT,"2020-35",1941,1500
Mu,AT,"2020-35",1941,1500
Omicron,AT,"2020-35",11646,1500
Other,AT,"2020-35",1941,1500
Theta,AT,"2020-35",1941,1500
UNK,AT,"2020-35",1941,1500
XD,AT,"2020-35",1941,1500
XF,AT,"2020-35",1941,1500
Zeta,AT,"2020-35",1941,1500
A.23.1+E484K,AT,"2020-36",2268,1523
A.27,AT,"2020-36",2268,1523
A.28,AT,"2020-36",2268,1523
Alpha,AT,"2020-36",9072,1523
AT.1,AT,"2020-36",2268,1523
AV.1,AT,"2020-36",2268,1523
B.1.1.318,AT,"2020-36",2268,1523
B.1.1.519,AT,"2020-36",2268,1523
B.1.214.2,AT,"2020-36",2268,1523
B.1.526,AT,"2020-36",2268,1523
B.1.616,AT,"2020-36",2268,1523
B.1.617.3,AT,"2020-36",2268,1523
B.1.620,AT,"2020-36",2268,1523
B.1.640,AT,"2020-36",2268,1523
Beta,AT,"2020-36",6804,1523
C.1.2,AT,"2020-36",2268,1523
C.16,AT,"2020-36",2268,1523
C.36+L452R,AT,"2020-36",2268,1523
Delta,AT,"2020-36",13608,1523
Epsilon,AT,"2020-36",2268,1523
Eta,AT,"2020-36",2268,1523
Gamma,AT,"2020-36",4536,1523
Kappa,AT,"2020-36",2268,1523
Lambda,AT,"2020-36",2268,1523
Mu,AT,"2020-36",2268,1523
Omicron,AT,"2020-36",13608,1523
Other,AT,"2020-36",2268,1523
Theta,AT,"2020-36",2268,1523
UNK,AT,"2020-36",2268,1523
XD,AT,"2020-36",2268,1523
XF,AT,"2020-36",2268,1523
Zeta,AT,"2020-36",2268,1523
A.23.1+E484K,AT,"2020-37",3997,1568
A.27,AT,"2020-37",3997,1568
A.28,AT,"2020-37",3997,1568
Alpha,AT,"2020-37",15988,1568
AT.1,AT,"2020-37",3997,1568
AV.1,AT,"2020-37",3997,1568
B.1.1.318,AT,"2020-37",3997,1568
B.1.1.519,AT,"2020-37",3997,1568
B.1.214.2,AT,"2020-37",3997,1568
B.1.526,AT,"2020-37",3997,1568
B.1.616,AT,"2020-37",3997,1568
B.1.617.3,AT,"2020-37",3997,1568
B.1.620,AT,"2020-37",3997,1568
B.1.640,AT,"2020-37",3997,1568
Beta,AT,"2020-37",11991,1568
C.1.2,AT,"2020-37",3997,1568
C.16,AT,"2020-37",3997,1568
C.36+L452R,AT,"2020-37",3997,1568
Delta,AT,"2020-37",23982,1568
Epsilon,AT,"2020-37",3997,1568
Eta,AT,"2020-37",3997,1568
Gamma,AT,"2020-37",7994,1568
Kappa,AT,"2020-37",3997,1568
Lambda,AT,"2020-37",3997,1568
Mu,AT,"2020-37",3997,1568
Omicron,AT,"2020-37",23982,1568
Other,AT,"2020-37",3997,1568
Theta,AT,"2020-37",3997,1568
UNK,AT,"2020-37",3997,1568
XD,AT,"2020-37",3997,1568
XF,AT,"2020-37",3997,1568
Zeta,AT,"2020-37",3997,1568
A.23.1+E484K,AT,"2020-38",5211,1569
A.27,AT,"2020-38",5211,1569
A.28,AT,"2020-38",5211,1569
Alpha,AT,"2020-38",20844,1569
AT.1,AT,"2020-38",5211,1569
AV.1,AT,"2020-38",5211,1569
B.1.1.318,AT,"2020-38",5211,1569
B.1.1.519,AT,"2020-38",5211,1569
B.1.214.2,AT,"2020-38",5211,1569
B.1.526,AT,"2020-38",5211,1569
B.1.616,AT,"2020-38",5211,1569
B.1.617.3,AT,"2020-38",5211,1569
B.1.620,AT,"2020-38",5211,1569
B.1.640,AT,"2020-38",5211,1569
Beta,AT,"2020-38",15633,1569
C.1.2,AT,"2020-38",5211,1569
C.16,AT,"2020-38",5211,1569
C.36+L452R,AT,"2020-38",5211,1569
Delta,AT,"2020-38",31266,1569
Epsilon,AT,"2020-38",5211,1569
Eta,AT,"2020-38",5211,1569
Gamma,AT,"2020-38",10422,1569
Kappa,AT,"2020-38",5211,1569
Lambda,AT,"2020-38",5211,1569
Mu,AT,"2020-38",5211,1569
Omicron,AT,"2020-38",31266,1569
Other,AT,"2020-38",5211,1569
Theta,AT,"2020-38",5211,1569
UNK,AT,"2020-38",5211,1569
XD,AT,"2020-38",5211,1569
XF,AT,"2020-38",5211,1569
Zeta,AT,"2020-38",5211,1569
A.23.1+E484K,AT,"2020-39",4656,1532
A.27,AT,"2020-39",4656,1532
A.28,AT,"2020-39",4656,1532
Alpha,AT,"2020-39",18624,1532
AT.1,AT,"2020-39",4656,1532
AV.1,AT,"2020-39",4656,1532
B.1.1.318,AT,"2020-39",4656,1532
B.1.1.519,AT,"2020-39",4656,1532
B.1.214.2,AT,"2020-39",4656,1532
B.1.526,AT,"2020-39",4656,1532
B.1.616,AT,"2020-39",4656,1532
B.1.617.3,AT,"2020-39",4656,1532
B.1.620,AT,"2020-39",4656,1532
B.1.640,AT,"2020-39",4656,1532
Beta,AT,"2020-39",13968,1532
C.1.2,AT,"2020-39",4656,1532
C.16,AT,"2020-39",4656,1532
C.36+L452R,AT,"2020-39",4656,1532
Delta,AT,"2020-39",27936,1532
Epsilon,AT,"2020-39",4656,1532
Eta,AT,"2020-39",4656,1532
Gamma,AT,"2020-39",9312,1532
Kappa,AT,"2020-39",4656,1532
Lambda,AT,"2020-39",4656,1532
Mu,AT,"2020-39",4656,1532
Omicron,AT,"2020-39",27936,1532
Other,AT,"2020-39",4656,1532
Theta,AT,"2020-39",4656,1532
UNK,AT,"2020-39",4656,1532
XD,AT,"2020-39",4656,1532
XF,AT,"2020-39",4656,1532
Zeta,AT,"2020-39",4656,1532
A.23.1+E484K,AT,"2020-40",5597,1587
A.27,AT,"2020-40",5597,1587
A.28,AT,"2020-40",5597,1587
Alpha,AT,"2020-40",22388,1587
AT.1,AT,"2020-40",5597,1587
AV.1,AT,"2020-40",5597,1587
B.1.1.318,AT,"2020-40",5597,1587
B.1.1.519,AT,"2020-40",5597,1587
B.1.214.2,AT,"2020-40",5597,1587
B.1.526,AT,"2020-40",5597,1587
B.1.616,AT,"2020-40",5597,1587
B.1.617.3,AT,"2020-40",5597,1587
B.1.620,AT,"2020-40",5597,1587
B.1.640,AT,"2020-40",5597,1587
Beta,AT,"2020-40",16791,1587
C.1.2,AT,"2020-40",5597,1587
C.16,AT,"2020-40",5597,1587
C.36+L452R,AT,"2020-40",5597,1587
Delta,AT,"2020-40",33582,1587
Epsilon,AT,"2020-40",5597,1587
Eta,AT,"2020-40",5597,1587
Gamma,AT,"2020-40",11194,1587
Kappa,AT,"2020-40",5597,1587
Lambda,AT,"2020-40",5597,1587
Mu,AT,"2020-40",5597,1587
Omicron,AT,"2020-40",33582,1587
Other,AT,"2020-40",5597,1587
Theta,AT,"2020-40",5597,1587
UNK,AT,"2020-40",5597,1587
XD,AT,"2020-40",5597,1587
XF,AT,"2020-40",5597,1587
Zeta,AT,"2020-40",5597,1587
A.23.1+E484K,AT,"2020-41",7486,1624
A.27,AT,"2020-41",7486,1624
A.28,AT,"2020-41",7486,1624
Alpha,AT,"2020-41",29944,1624
AT.1,AT,"2020-41",7486,1624
AV.1,AT,"2020-41",7486,1624
B.1.1.318,AT,"2020-41",7486,1624
B.1.1.519,AT,"2020-41",7486,1624
B.1.214.2,AT,"2020-41",7486,1624
B.1.526,AT,"2020-41",7486,1624
B.1.616,AT,"2020-41",7486,1624
B.1.617.3,AT,"2020-41",7486,1624
B.1.620,AT,"2020-41",7486,1624
B.1.640,AT,"2020-41",7486,1624
Beta,AT,"2020-41",22458,1624
C.1.2,AT,"2020-41",7486,1624
C.16,AT,"2020-41",7486,1624
C.36+L452R,AT,"2020-41",7486,1624
Delta,AT,"2020-41",44916,1624
Epsilon,AT,"2020-41",7486,1624
Eta,AT,"2020-41",7486,1624
Gamma,AT,"2020-41",14972,1624
Kappa,AT,"2020-41",7486,1624
Lambda,AT,"2020-41",7486,1624
Mu,AT,"2020-41",7486,1624
Omicron,AT,"2020-41",44916,1624
Other,AT,"2020-41",7486,1624
Theta,AT,"2020-41",7486,1624
UNK,AT,"2020-41",7486,1624
XD,AT,"2020-41",7486,1624
XF,AT,"2020-41",7486,1624
Zeta,AT,"2020-41",7486,1624
A.23.1+E484K,AT,"2020-42",9903,1619
A.27,AT,"2020-42",9903,1619
A.28,AT,"2020-42",9903,1619
Alpha,AT,"2020-42",39612,1619
AT.1,AT,"2020-42",9903,1619
AV.1,AT,"2020-42",9903,1619
B.1.1.318,AT,"2020-42",9903,1619
B.1.1.519,AT,"2020-42",9903,1619
B.1.214.2,AT,"2020-42",9903,1619
B.1.526,AT,"2020-42",9903,1619
B.1.616,AT,"2020-42",9903,1619
B.1.617.3,AT,"2020-42",9903,1619
B.1.620,AT,"2020-42",9903,1619
B.1.640,AT,"2020-42",9903,1619
Beta,AT,"2020-42",29709,1619
C.1.2,AT,"2020-42",9903,1619
C.16,AT,"2020-42",9903,1619
C.36+L452R,AT,"2020-42",9903,1619
Delta,AT,"2020-42",59418,1619
Epsilon,AT,"2020-42",9903,1619
Eta,AT,"2020-42",9903,1619
Gamma,AT,"2020-42",19806,1619
Kappa,AT,"2020-42",9903,1619
Lambda,AT,"2020-42",9903,1619
Mu,AT,"2020-42",9903,1619
Omicron,AT,"2020-42",59418,1619
Other,AT,"2020-42",9903,1619
Theta,AT,"2020-42",9903,1619
UNK,AT,"2020-42",9903,1619
XD,AT,"2020-42",9903,1619
XF,AT,"2020-42",9903,1619
Zeta,AT,"2020-42",9903,1619
A.23.1+E484K,AT,"2020-43",18273,1780
A.27,AT,"2020-43",18273,1780
A.28,AT,"2020-43",18273,1780
Alpha,AT,"2020-43",73092,1780
AT.1,AT,"2020-43",18273,1780
AV.1,AT,"2020-43",18273,1780
B.1.1.318,AT,"2020-43",18273,1780
B.1.1.519,AT,"2020-43",18273,1780
B.1.214.2,AT,"2020-43",18273,1780
B.1.526,AT,"2020-43",18273,1780
B.1.616,AT,"2020-43",18273,1780
B.1.617.3,AT,"2020-43",18273,1780
B.1.620,AT,"2020-43",18273,1780
B.1.640,AT,"2020-43",18273,1780
Beta,AT,"2020-43",54819,1780
C.1.2,AT,"2020-43",18273,1780
C.16,AT,"2020-43",18273,1780
C.36+L452R,AT,"2020-43",18273,1780
Delta,AT,"2020-43",109638,1780
Epsilon,AT,"2020-43",18273,1780
Eta,AT,"2020-43",18273,1780
Gamma,AT,"2020-43",36546,1780
Kappa,AT,"2020-43",18273,1780
Lambda,AT,"2020-43",18273,1780
Mu,AT,"2020-43",18273,1780
Omicron,AT,"2020-43",109638,1780
Other,AT,"2020-43",18273,1780
Theta,AT,"2020-43",18273,1780
UNK,AT,"2020-43",18273,1780
XD,AT,"2020-43",18273,1780
XF,AT,"2020-43",18273,1780
Zeta,AT,"2020-43",18273,1780
A.23.1+E484K,AT,"2020-44",31613,1896
A.27,AT,"2020-44",31613,1896
A.28,AT,"2020-44",31613,1896
Alpha,AT,"2020-44",126452,1896
AT.1,AT,"2020-44",31613,1896
AV.1,AT,"2020-44",31613,1896
B.1.1.318,AT,"2020-44",31613,1896
B.1.1.519,AT,"2020-44",31613,1896
B.1.214.2,AT,"2020-44",31613,1896
B.1.526,AT,"2020-44",31613,1896
B.1.616,AT,"2020-44",31613,1896
B.1.617.3,AT,"2020-44",31613,1896
B.1.620,AT,"2020-44",31613,1896
B.1.640,AT,"2020-44",31613,1896
Beta,AT,"2020-44",94839,1896
C.1.2,AT,"2020-44",31613,1896
C.16,AT,"2020-44",31613,1896
C.36+L452R,AT,"2020-44",31613,1896
Delta,AT,"2020-44",189678,1896
Epsilon,AT,"2020-44",31613,1896
Eta,AT,"2020-44",31613,1896
Gamma,AT,"2020-44",63226,1896
Kappa,AT,"2020-44",31613,1896
Lambda,AT,"2020-44",31613,1896
Mu,AT,"2020-44",31613,1896
Omicron,AT,"2020-44",189678,1896
Other,AT,"2020-44",31613,1896
Theta,AT,"2020-44",31613,1896
UNK,AT,"2020-44",31613,1896
XD,AT,"2020-44",31613,1896
XF,AT,"2020-44",31613,1896
