country,country_code,year_week,number_deaths
FR,Francia,2022-03,14886
FR,Francia,2022-04,15465
FR,Francia,2022-05,15510
FR,Francia,2022-06,14657
FR,Francia,2022-07,14064
FR,Francia,2022-08,13029
FR,Francia,2022-09,13109
FR,Francia,2022-10,12856
FR,Francia,2022-11,12670
FR,Francia,2022-12,12675
FR,Francia,2022-13,13064
FR,Francia,2022-14,13322
FR,Francia,2022-15,13424
FR,Francia,2022-16,12877
FR,Francia,2022-17,12264
FR,Francia,2022-18,12144
FR,Francia,2022-19,11457
FR,Francia,2022-20,10535
FR,Francia,2022-21,0
HR,Croacia,2020-01,1033
HR,Croacia,2020-02,1056
HR,Croacia,2020-03,1016
HR,Croacia,2020-04,1134
HR,Croacia,2020-05,1094
HR,Croacia,2020-06,1059
HR,Croacia,2020-07,1091
HR,Croacia,2020-08,1045
HR,Croacia,2020-09,1021
HR,Croacia,2020-10,1056
HR,Croacia,2020-11,1082
HR,Croacia,2020-12,1094
HR,Croacia,2020-13,1122
HR,Croacia,2020-14,1012
HR,Croacia,2020-15,1001
HR,Croacia,2020-16,978
HR,Croacia,2020-17,868
HR,Croacia,2020-18,909
HR,Croacia,2020-19,880
HR,Croacia,2020-20,908
HR,Croacia,2020-21,904
HR,Croacia,2020-22,848
HR,Croacia,2020-23,972
HR,Croacia,2020-24,979
HR,Croacia,2020-25,889
HR,Croacia,2020-26,927
HR,Croacia,2020-27,970
HR,Croacia,2020-28,919
HR,Croacia,2020-29,888
HR,Croacia,2020-30,974
HR,Croacia,2020-31,1059
HR,Croacia,2020-32,956
HR,Croacia,2020-33,926
HR,Croacia,2020-34,921
HR,Croacia,2020-35,972
HR,Croacia,2020-36,931
HR,Croacia,2020-37,1000
HR,Croacia,2020-38,975
HR,Croacia,2020-39,963
HR,Croacia,2020-40,1065
HR,Croacia,2020-41,970
HR,Croacia,2020-42,1096
HR,Croacia,2020-43,1136
HR,Croacia,2020-44,1156
HR,Croacia,2020-45,1287
HR,Croacia,2020-46,1361
HR,Croacia,2020-47,1489
HR,Croacia,2020-48,1484
HR,Croacia,2020-49,1713
HR,Croacia,2020-50,1761
HR,Croacia,2020-51,1785
HR,Croacia,2020-52,1681
HR,Croacia,2020-53,1525
HR,Croacia,2021-01,1342
HR,Croacia,2021-02,1358
HR,Croacia,2021-03,1307
HR,Croacia,2021-04,1244
HR,Croacia,2021-05,1204
HR,Croacia,2021-06,1161
HR,Croacia,2021-07,1121
HR,Croacia,2021-08,1096
HR,Croacia,2021-09,1034
HR,Croacia,2021-10,1080
HR,Croacia,2021-11,1021
HR,Croacia,2021-12,1142
HR,Croacia,2021-13,1231
HR,Croacia,2021-14,1283
HR,Croacia,2021-15,1289
HR,Croacia,2021-16,1318
HR,Croacia,2021-17,1341
HR,Croacia,2021-18,1252
HR,Croacia,2021-19,1255
HR,Croacia,2021-20,1106
HR,Croacia,2021-21,1047
HR,Croacia,2021-22,1143
HR,Croacia,2021-23,1061
HR,Croacia,2021-24,1030
HR,Croacia,2021-25,1116
HR,Croacia,2021-26,982
HR,Croacia,2021-27,1002
HR,Croacia,2021-28,991
HR,Croacia,2021-29,909
HR,Croacia,2021-30,1069
HR,Croacia,2021-31,957
HR,Croacia,2021-32,1063
HR,Croacia,2021-33,996
HR,Croacia,2021-34,963
HR,Croacia,2021-35,1043
HR,Croacia,2021-36,1092
HR,Croacia,2021-37,1111
HR,Croacia,2021-38,1080
HR,Croacia,2021-39,1106
HR,Croacia,2021-40,1099
HR,Croacia,2021-41,1130
HR,Croacia,2021-42,1218
HR,Croacia,2021-43,1325
HR,Croacia,2021-44,1404
HR,Croacia,2021-45,1535
HR,Croacia,2021-46,1563
HR,Croacia,2021-47,1716
HR,Croacia,2021-48,1636
HR,Croacia,2021-49,1568
HR,Croacia,2021-50,1536
HR,Croacia,2021-51,1488
HR,Croacia,2021-52,1478
HR,Croacia,2021-99,0
HR,Croacia,2022-01,1408
HR,Croacia,2022-02,1404
HR,Croacia,2022-03,1451
HR,Croacia,2022-04,1554
HR,Croacia,2022-05,1606
HR,Croacia,2022-06,1411
HR,Croacia,2022-07,1416
HR,Croacia,2022-08,1226
HR,Croacia,2022-09,1214
HR,Croacia,2022-10,1135
HR,Croacia,2022-11,1170
HR,Croacia,2022-12,1083
HR,Croacia,2022-13,1087
HR,Croacia,2022-14,1067
HR,Croacia,2022-15,1069
HR,Croacia,2022-16,1010
HR,Croacia,2022-17,920
HR,Croacia,2022-18,0
HR,Croacia,2022-19,0
HR,Croacia,2022-20,0
HR,Croacia,2022-21,0
HU,Hungrí,2020-01,2612
HU,Hungrí,2020-02,2585
HU,Hungrí,2020-03,2584
HU,Hungrí,2020-04,2723
HU,Hungrí,2020-05,2802
HU,Hungrí,2020-06,2637
HU,Hungrí,2020-07,2751
HU,Hungrí,2020-08,2585
HU,Hungrí,2020-09,2781
HU,Hungrí,2020-10,2606
HU,Hungrí,2020-11,2578
HU,Hungrí,2020-12,2801
HU,Hungrí,2020-13,2592
HU,Hungrí,2020-14,2528
HU,Hungrí,2020-15,2575
HU,Hungrí,2020-16,2509
HU,Hungrí,2020-17,2359
HU,Hungrí,2020-18,2249
HU,Hungrí,2020-19,2292
HU,Hungrí,2020-20,2346
HU,Hungrí,2020-21,2110
HU,Hungrí,2020-22,2191
HU,Hungrí,2020-23,2399
HU,Hungrí,2020-24,2288
HU,Hungrí,2020-25,2068
HU,Hungrí,2020-26,2269
HU,Hungrí,2020-27,2317
HU,Hungrí,2020-28,2169
HU,Hungrí,2020-29,2110
HU,Hungrí,2020-30,2153
HU,Hungrí,2020-31,2362
HU,Hungrí,2020-32,2311
HU,Hungrí,2020-33,2268
HU,Hungrí,2020-34,2224
HU,Hungrí,2020-35,2203
HU,Hungrí,2020-36,2221
HU,Hungrí,2020-37,2333
HU,Hungrí,2020-38,2472
HU,Hungrí,2020-39,2457
HU,Hungrí,2020-40,2562
HU,Hungrí,2020-41,2563
HU,Hungrí,2020-42,2758
HU,Hungrí,2020-43,2989
HU,Hungrí,2020-44,3185
HU,Hungrí,2020-45,3551
HU,Hungrí,2020-46,3963
HU,Hungrí,2020-47,3950
HU,Hungrí,2020-48,4067
HU,Hungrí,2020-49,4169
HU,Hungrí,2020-50,4089
HU,Hungrí,2020-51,3733
HU,Hungrí,2020-52,3752
HU,Hungrí,2020-53,3471
HU,Hungrí,2021-01,3218
HU,Hungrí,2021-02,3203
HU,Hungrí,2021-03,3041
HU,Hungrí,2021-04,2860
HU,Hungrí,2021-05,2887
HU,Hungrí,2021-06,2881
HU,Hungrí,2021-07,2927
HU,Hungrí,2021-08,3167
HU,Hungrí,2021-09,3274
HU,Hungrí,2021-10,3808
HU,Hungrí,2021-11,4305
HU,Hungrí,2021-12,4569
HU,Hungrí,2021-13,4535
HU,Hungrí,2021-14,4141
HU,Hungrí,2021-15,3532
HU,Hungrí,2021-16,3251
HU,Hungrí,2021-17,2969
HU,Hungrí,2021-18,2723
HU,Hungrí,2021-19,2551
HU,Hungrí,2021-20,2389
HU,Hungrí,2021-21,2334
HU,Hungrí,2021-22,2415
HU,Hungrí,2021-23,2374
HU,Hungrí,2021-24,2365
HU,Hungrí,2021-25,2677
HU,Hungrí,2021-26,2389
HU,Hungrí,2021-27,2362
HU,Hungrí,2021-28,2425
HU,Hungrí,2021-29,2108
HU,Hungrí,2021-30,2508
HU,Hungrí,2021-31,2184
HU,Hungrí,2021-32,2352
HU,Hungrí,2021-33,2205
HU,Hungrí,2021-34,2165
HU,Hungrí,2021-35,2274
HU,Hungrí,2021-36,2404
HU,Hungrí,2021-37,2470
HU,Hungrí,2021-38,2375
HU,Hungrí,2021-39,2423
HU,Hungrí,2021-40,2534
HU,Hungrí,2021-41,2665
HU,Hungrí,2021-42,2670
HU,Hungrí,2021-43,2973
HU,Hungrí,2021-44,3334
HU,Hungrí,2021-45,3530
HU,Hungrí,2021-46,3670
HU,Hungrí,2021-47,4029
HU,Hungrí,2021-48,4154
HU,Hungrí,2021-49,3967
HU,Hungrí,2021-50,3641
HU,Hungrí,2021-51,3462
HU,Hungrí,2021-52,3365
HU,Hungrí,2021-99,0
HU,Hungrí,2022-01,3133
HU,Hungrí,2022-02,2911
HU,Hungrí,2022-03,2879
HU,Hungrí,2022-04,2953
HU,Hungrí,2022-05,3133
HU,Hungrí,2022-06,3165
HU,Hungrí,2022-07,3185
HU,Hungrí,2022-08,3009
HU,Hungrí,2022-09,2884
HU,Hungrí,2022-10,2769
HU,Hungrí,2022-11,2844
HU,Hungrí,2022-12,2719
HU,Hungrí,2022-13,2734
HU,Hungrí,2022-14,2683
HU,Hungrí,2022-15,2466
HU,Hungrí,2022-16,2512
HU,Hungrí,2022-17,2511
HU,Hungrí,2022-18,2300
HU,Hungrí,2022-19,0
HU,Hungrí,2022-20,0
HU,Hungrí,2022-21,0
IE,Irlanda,2020-01,708
IE,Irlanda,2020-02,737
IE,Irlanda,2020-03,648
IE,Irlanda,2020-04,622
IE,Irlanda,2020-05,639
IE,Irlanda,2020-06,639
IE,Irlanda,2020-07,663
IE,Irlanda,2020-08,630
IE,Irlanda,2020-09,625
IE,Irlanda,2020-10,642
IE,Irlanda,2020-11,622
IE,Irlanda,2020-12,626
IE,Irlanda,2020-13,680
IE,Irlanda,2020-14,835
IE,Irlanda,2020-15,898
IE,Irlanda,2020-16,848
IE,Irlanda,2020-17,762
IE,Irlanda,2020-18,696
IE,Irlanda,2020-19,654
IE,Irlanda,2020-20,605
IE,Irlanda,2020-21,549
IE,Irlanda,2020-22,575
IE,Irlanda,2020-23,520
IE,Irlanda,2020-24,537
IE,Irlanda,2020-25,522
IE,Irlanda,2020-26,509
IE,Irlanda,2020-27,480
IE,Irlanda,2020-28,515
IE,Irlanda,2020-29,562
IE,Irlanda,2020-30,524
IE,Irlanda,2020-31,478
IE,Irlanda,2020-32,536
IE,Irlanda,2020-33,530
IE,Irlanda,2020-34,540
IE,Irlanda,2020-35,541
IE,Irlanda,2020-36,534
IE,Irlanda,2020-37,605
IE,Irlanda,2020-38,515
IE,Irlanda,2020-39,538
IE,Irlanda,2020-40,618
IE,Irlanda,2020-41,600
IE,Irlanda,2020-42,595
IE,Irlanda,2020-43,623
IE,Irlanda,2020-44,644
IE,Irlanda,2020-45,581
IE,Irlanda,2020-46,621
IE,Irlanda,2020-47,583
IE,Irlanda,2020-48,584
IE,Irlanda,2020-49,608
IE,Irlanda,2020-50,599
IE,Irlanda,2020-51,617
IE,Irlanda,2020-52,635
IE,Irlanda,2020-53,677
IE,Irlanda,2021-01,798
IE,Irlanda,2021-02,918
IE,Irlanda,2021-03,985
IE,Irlanda,2021-04,982
IE,Irlanda,2021-05,898
IE,Irlanda,2021-06,845
IE,Irlanda,2021-07,760
IE,Irlanda,2021-08,675
IE,Irlanda,2021-09,630
IE,Irlanda,2021-10,588
IE,Irlanda,2021-11,583
IE,Irlanda,2021-12,597
IE,Irlanda,2021-13,622
IE,Irlanda,2021-14,570
IE,Irlanda,2021-15,589
IE,Irlanda,2021-16,596
IE,Irlanda,2021-17,593
IE,Irlanda,2021-18,632
IE,Irlanda,2021-19,589
IE,Irlanda,2021-20,574
IE,Irlanda,2021-21,612
IE,Irlanda,2021-22,569
IE,Irlanda,2021-23,560
IE,Irlanda,2021-24,516
IE,Irlanda,2021-25,523
IE,Irlanda,2021-26,590
IE,Irlanda,2021-27,519
IE,Irlanda,2021-28,600
IE,Irlanda,2021-29,656
IE,Irlanda,2021-30,569
IE,Irlanda,2021-31,537
IE,Irlanda,2021-32,615
IE,Irlanda,2021-33,596
IE,Irlanda,2021-34,578
IE,Irlanda,2021-35,625
IE,Irlanda,2021-36,647
IE,Irlanda,2021-37,567
IE,Irlanda,2021-38,624
IE,Irlanda,2021-39,689
IE,Irlanda,2021-40,642
IE,Irlanda,2021-41,673
IE,Irlanda,2021-42,682
IE,Irlanda,2021-43,656
IE,Irlanda,2021-44,742
IE,Irlanda,2021-45,704
IE,Irlanda,2021-46,664
IE,Irlanda,2021-47,728
IE,Irlanda,2021-48,703
IE,Irlanda,2021-49,724
IE,Irlanda,2021-50,690
IE,Irlanda,2021-51,748
IE,Irlanda,2021-52,687
IE,Irlanda,2021-99,0
IE,Irlanda,2022-01,745
IE,Irlanda,2022-02,662
IE,Irlanda,2022-03,737
IE,Irlanda,2022-04,694
IE,Irlanda,2022-05,703
IE,Irlanda,2022-06,689
IE,Irlanda,2022-07,687
IE,Irlanda,2022-08,697
IE,Irlanda,2022-09,678
IE,Irlanda,2022-10,698
IE,Irlanda,2022-11,652
IE,Irlanda,2022-12,682
IE,Irlanda,2022-13,668
IE,Irlanda,2022-14,724
IE,Irlanda,2022-15,765
IE,Irlanda,2022-16,682
IE,Irlanda,2022-17,659
IE,Irlanda,2022-18,600
IE,Irlanda,2022-19,0
IE,Irlanda,2022-20,0
IE,Irlanda,2022-21,0
IS,Islandia,2020-01,57
IS,Islandia,2020-02,55
IS,Islandia,2020-03,52
IS,Islandia,2020-04,55
IS,Islandia,2020-05,39
IS,Islandia,2020-06,47
IS,Islandia,2020-07,49
IS,Islandia,2020-08,48
IS,Islandia,2020-09,43
IS,Islandia,2020-10,50
IS,Islandia,2020-11,42
IS,Islandia,2020-12,39
IS,Islandia,2020-13,43
IS,Islandia,2020-14,50
IS,Islandia,2020-15,50
IS,Islandia,2020-16,60
IS,Islandia,2020-17,35
IS,Islandia,2020-18,44
IS,Islandia,2020-19,37
IS,Islandia,2020-20,42
IS,Islandia,2020-21,50
IS,Islandia,2020-22,50
IS,Islandia,2020-23,34
IS,Islandia,2020-24,40
IS,Islandia,2020-25,31
IS,Islandia,2020-26,35
IS,Islandia,2020-27,35
IS,Islandia,2020-28,46
IS,Islandia,2020-29,42
IS,Islandia,2020-30,35
IS,Islandia,2020-31,36
IS,Islandia,2020-32,37
IS,Islandia,2020-33,43
IS,Islandia,2020-34,34
IS,Islandia,2020-35,28
IS,Islandia,2020-36,55
IS,Islandia,2020-37,40
IS,Islandia,2020-38,45
IS,Islandia,2020-39,37
IS,Islandia,2020-40,38
IS,Islandia,2020-41,53
IS,Islandia,2020-42,47
IS,Islandia,2020-43,50
IS,Islandia,2020-44,56
IS,Islandia,2020-45,50
IS,Islandia,2020-46,53
IS,Islandia,2020-47,45
IS,Islandia,2020-48,35
IS,Islandia,2020-49,39
IS,Islandia,2020-50,46
IS,Islandia,2020-51,43
IS,Islandia,2020-52,53
IS,Islandia,2020-53,46
IS,Islandia,2021-01,45
IS,Islandia,2021-02,57
IS,Islandia,2021-03,48
IS,Islandia,2021-04,42
IS,Islandia,2021-05,42
IS,Islandia,2021-06,46
IS,Islandia,2021-07,55
IS,Islandia,2021-08,46
IS,Islandia,2021-09,46
IS,Islandia,2021-10,40
IS,Islandia,2021-11,42
IS,Islandia,2021-12,37
IS,Islandia,2021-13,52
IS,Islandia,2021-14,40
IS,Islandia,2021-15,54
IS,Islandia,2021-16,45
IS,Islandia,2021-17,47
IS,Islandia,2021-18,53
IS,Islandia,2021-19,41
IS,Islandia,2021-20,41
IS,Islandia,2021-21,35
IS,Islandia,2021-22,38
IS,Islandia,2021-23,45
IS,Islandia,2021-24,52
IS,Islandia,2021-25,44
IS,Islandia,2021-26,45
IS,Islandia,2021-27,43
IS,Islandia,2021-28,47
IS,Islandia,2021-29,38
IS,Islandia,2021-30,56
IS,Islandia,2021-31,46
IS,Islandia,2021-32,47
IS,Islandia,2021-33,44
IS,Islandia,2021-34,45
IS,Islandia,2021-35,36
IS,Islandia,2021-36,43
IS,Islandia,2021-37,43
IS,Islandia,2021-38,32
IS,Islandia,2021-39,35
IS,Islandia,2021-40,42
IS,Islandia,2021-41,43
IS,Islandia,2021-42,31
IS,Islandia,2021-43,39
IS,Islandia,2021-44,50
IS,Islandia,2021-45,58
IS,Islandia,2021-46,41
IS,Islandia,2021-47,43
IS,Islandia,2021-48,43
IS,Islandia,2021-49,46
IS,Islandia,2021-50,61
IS,Islandia,2021-51,48
IS,Islandia,2021-52,55
IS,Islandia,2021-99,0
IS,Islandia,2022-01,50
IS,Islandia,2022-02,54
IS,Islandia,2022-03,64
IS,Islandia,2022-04,42
IS,Islandia,2022-05,49
IS,Islandia,2022-06,49
IS,Islandia,2022-07,53
IS,Islandia,2022-08,70
IS,Islandia,2022-09,78
IS,Islandia,2022-10,71
IS,Islandia,2022-11,66
IS,Islandia,2022-12,56
IS,Islandia,2022-13,55
IS,Islandia,2022-14,0
IS,Islandia,2022-15,0
IS,Islandia,2022-16,0
IS,Islandia,2022-17,0
IS,Islandia,2022-18,0
IS,Islandia,2022-19,0
IS,Islandia,2022-20,0
IS,Islandia,2022-21,0
IT,Italia,2020-01,13483
IT,Italia,2020-02,13974
IT,Italia,2020-03,14049
IT,Italia,2020-04,13989
IT,Italia,2020-05,13900
IT,Italia,2020-06,13537
IT,Italia,2020-07,13641
IT,Italia,2020-08,13257
IT,Italia,2020-09,13696
IT,Italia,2020-10,14706
IT,Italia,2020-11,18234
IT,Italia,2020-12,21929
IT,Italia,2020-13,23457
IT,Italia,2020-14,20901
IT,Italia,2020-15,18949
IT,Italia,2020-16,16757
IT,Italia,2020-17,14725
IT,Italia,2020-18,13156
IT,Italia,2020-19,12604
IT,Italia,2020-20,11976
IT,Italia,2020-21,11447
IT,Italia,2020-22,10982
IT,Italia,2020-23,11144
IT,Italia,2020-24,10708
IT,Italia,2020-25,11123
IT,Italia,2020-26,12070
IT,Italia,2020-27,12396
IT,Italia,2020-28,11484
IT,Italia,2020-29,10923
IT,Italia,2020-30,11393
IT,Italia,2020-31,12724
IT,Italia,2020-32,12115
IT,Italia,2020-33,12410
IT,Italia,2020-34,11914
IT,Italia,2020-35,11761
IT,Italia,2020-36,11262
IT,Italia,2020-37,11627
IT,Italia,2020-38,11821
IT,Italia,2020-39,11179
IT,Italia,2020-40,12017
IT,Italia,2020-41,12246
IT,Italia,2020-42,12746
IT,Italia,2020-43,14547
IT,Italia,2020-44,15659
IT,Italia,2020-45,17335
IT,Italia,2020-46,18647
IT,Italia,2020-47,18784
IT,Italia,2020-48,18887
IT,Italia,2020-49,17995
IT,Italia,2020-50,17482
IT,Italia,2020-51,17073
IT,Italia,2020-52,15703
IT,Italia,2020-53,16338
IT,Italia,2021-01,16831
IT,Italia,2021-02,16921
IT,Italia,2021-03,17209
IT,Italia,2021-04,16383
IT,Italia,2021-05,15657
IT,Italia,2021-06,14324
IT,Italia,2021-07,14965
IT,Italia,2021-08,14443
IT,Italia,2021-09,14751
IT,Italia,2021-10,15259
IT,Italia,2021-11,15559
IT,Italia,2021-12,15982
IT,Italia,2021-13,15929
IT,Italia,2021-14,15219
IT,Italia,2021-15,14646
IT,Italia,2021-16,14576
IT,Italia,2021-17,13761
IT,Italia,2021-18,12813
IT,Italia,2021-19,12428
IT,Italia,2021-20,12188
IT,Italia,2021-21,12005
IT,Italia,2021-22,11957
IT,Italia,2021-23,11874
IT,Italia,2021-24,11716
IT,Italia,2021-25,12871
IT,Italia,2021-26,12419
IT,Italia,2021-27,12039
IT,Italia,2021-28,11693
IT,Italia,2021-29,11999
IT,Italia,2021-30,12850
IT,Italia,2021-31,12646
IT,Italia,2021-32,13752
IT,Italia,2021-33,12889
IT,Italia,2021-34,12075
IT,Italia,2021-35,12021
IT,Italia,2021-36,12142
IT,Italia,2021-37,12231
IT,Italia,2021-38,11633
IT,Italia,2021-39,11534
IT,Italia,2021-40,11378
IT,Italia,2021-41,12515
IT,Italia,2021-42,13072
IT,Italia,2021-43,12703
IT,Italia,2021-44,12743
IT,Italia,2021-45,12794
IT,Italia,2021-46,12781
IT,Italia,2021-47,12751
IT,Italia,2021-48,13879
IT,Italia,2021-49,14237
IT,Italia,2021-50,14972
IT,Italia,2021-51,15214
IT,Italia,2021-52,14937
IT,Italia,2021-99,0
IT,Italia,2022-01,15632
IT,Italia,2022-02,16619
IT,Italia,2022-03,16718
IT,Italia,2022-04,17069
IT,Italia,2022-05,16551
IT,Italia,2022-06,15283
IT,Italia,2022-07,14369
IT,Italia,2022-08,13590
IT,Italia,2022-09,13605
IT,Italia,2022-10,13726
IT,Italia,2022-11,13655
IT,Italia,2022-12,13244
IT,Italia,2022-13,0
IT,Italia,2022-14,0
IT,Italia,2022-15,0
IT,Italia,2022-16,0
IT,Italia,2022-17,0
IT,Italia,2022-18,0
IT,Italia,2022-19,0
IT,Italia,2022-20,0
IT,Italia,2022-21,0
LI,Liechtenstein,2020-01,3
LI,Liechtenstein,2020-02,3
LI,Liechtenstein,2020-03,5
LI,Liechtenstein,2020-04,8
LI,Liechtenstein,2020-05,1
LI,Liechtenstein,2020-06,8
LI,Liechtenstein,2020-07,10
LI,Liechtenstein,2020-08,6
LI,Liechtenstein,2020-09,5
LI,Liechtenstein,2020-10,6
LI,Liechtenstein,2020-11,3
LI,Liechtenstein,2020-12,5
LI,Liechtenstein,2020-13,7
LI,Liechtenstein,2020-14,7
LI,Liechtenstein,2020-15,6
LI,Liechtenstein,2020-16,1
LI,Liechtenstein,2020-17,5
LI,Liechtenstein,2020-18,7
LI,Liechtenstein,2020-19,6
LI,Liechtenstein,2020-20,7
LI,Liechtenstein,2020-21,2
LI,Liechtenstein,2020-22,4
LI,Liechtenstein,2020-23,4
LI,Liechtenstein,2020-24,4
LI,Liechtenstein,2020-25,4
LI,Liechtenstein,2020-26,2
LI,Liechtenstein,2020-27,9
LI,Liechtenstein,2020-28,2
LI,Liechtenstein,2020-29,5
LI,Liechtenstein,2020-30,3
LI,Liechtenstein,2020-31,5
LI,Liechtenstein,2020-32,7
LI,Liechtenstein,2020-33,4
LI,Liechtenstein,2020-34,6
LI,Liechtenstein,2020-35,5
LI,Liechtenstein,2020-36,10
LI,Liechtenstein,2020-37,2
LI,Liechtenstein,2020-38,6
LI,Liechtenstein,2020-39,7
LI,Liechtenstein,2020-40,5
LI,Liechtenstein,2020-41,8
LI,Liechtenstein,2020-42,2
LI,Liechtenstein,2020-43,7
LI,Liechtenstein,2020-44,8
LI,Liechtenstein,2020-45,8
LI,Liechtenstein,2020-46,7
LI,Liechtenstein,2020-47,10
LI,Liechtenstein,2020-48,11
LI,Liechtenstein,2020-49,8
LI,Liechtenstein,2020-50,7
LI,Liechtenstein,2020-51,11
LI,Liechtenstein,2020-52,16
LI,Liechtenstein,2020-53,6
LI,Liechtenstein,2021-01,9
LI,Liechtenstein,2021-02,5
LI,Liechtenstein,2021-03,7
LI,Liechtenstein,2021-04,4
LI,Liechtenstein,2021-05,7
LI,Liechtenstein,2021-06,5
LI,Liechtenstein,2021-07,6
LI,Liechtenstein,2021-08,5
LI,Liechtenstein,2021-09,5
LI,Liechtenstein,2021-10,2
LI,Liechtenstein,2021-11,6
LI,Liechtenstein,2021-12,2
LI,Liechtenstein,2021-13,5
LI,Liechtenstein,2021-14,6
LI,Liechtenstein,2021-15,5
LI,Liechtenstein,2021-16,8
LI,Liechtenstein,2021-17,9
LI,Liechtenstein,2021-18,5
LI,Liechtenstein,2021-19,6
LI,Liechtenstein,2021-20,4
LI,Liechtenstein,2021-21,5
LI,Liechtenstein,2021-22,4
LI,Liechtenstein,2021-23,2
LI,Liechtenstein,2021-24,4
LI,Liechtenstein,2021-25,1
LI,Liechtenstein,2021-26,4
LI,Liechtenstein,2021-27,9
LI,Liechtenstein,2021-28,5
LI,Liechtenstein,2021-29,6
LI,Liechtenstein,2021-30,4
LI,Liechtenstein,2021-31,3
LI,Liechtenstein,2021-32,5
LI,Liechtenstein,2021-33,4
LI,Liechtenstein,2021-34,6
LI,Liechtenstein,2021-35,6
LI,Liechtenstein,2021-36,4
LI,Liechtenstein,2021-37,4
LI,Liechtenstein,2021-38,2
LI,Liechtenstein,2021-39,8
LI,Liechtenstein,2021-40,2
LI,Liechtenstein,2021-41,1
LI,Liechtenstein,2021-42,9
LI,Liechtenstein,2021-43,3
LI,Liechtenstein,2021-44,6
LI,Liechtenstein,2021-45,3
LI,Liechtenstein,2021-46,6
LI,Liechtenstein,2021-47,7
LI,Liechtenstein,2021-48,8
LI,Liechtenstein,2021-49,5
LI,Liechtenstein,2021-50,5
LI,Liechtenstein,2021-51,5
LI,Liechtenstein,2021-52,8
LI,Liechtenstein,2021-99,0
LI,Liechtenstein,2022-01,9
LI,Liechtenstein,2022-02,8
LI,Liechtenstein,2022-03,5
LI,Liechtenstein,2022-04,9
LI,Liechtenstein,2022-05,7
LI,Liechtenstein,2022-06,8
LI,Liechtenstein,2022-07,7
LI,Liechtenstein,2022-08,6
LI,Liechtenstein,2022-09,4
LI,Liechtenstein,2022-10,10
LI,Liechtenstein,2022-11,8
LI,Liechtenstein,2022-12,6
LI,Liechtenstein,2022-13,2
LI,Liechtenstein,2022-14,3
LI,Liechtenstein,2022-15,6
LI,Liechtenstein,2022-16,5
LI,Liechtenstein,2022-17,5
LI,Liechtenstein,2022-18,5
LI,Liechtenstein,2022-19,1
LI,Liechtenstein,2022-20,4
LI,Liechtenstein,2022-21,0
LT,Lituania,2020-01,812
LT,Lituania,2020-02,803
LT,Lituania,2020-03,787
LT,Lituania,2020-04,786
LT,Lituania,2020-05,762
LT,Lituania,2020-06,764
LT,Lituania,2020-07,809
LT,Lituania,2020-08,707
LT,Lituania,2020-09,807
LT,Lituania,2020-10,773
LT,Lituania,2020-11,773
LT,Lituania,2020-12,804
LT,Lituania,2020-13,816
LT,Lituania,2020-14,775
LT,Lituania,2020-15,803
LT,Lituania,2020-16,784
LT,Lituania,2020-17,786
LT,Lituania,2020-18,769
LT,Lituania,2020-19,717
LT,Lituania,2020-20,733
LT,Lituania,2020-21,715
LT,Lituania,2020-22,745
LT,Lituania,2020-23,735
LT,Lituania,2020-24,820
LT,Lituania,2020-25,760
LT,Lituania,2020-26,811
LT,Lituania,2020-27,689
LT,Lituania,2020-28,703
LT,Lituania,2020-29,764
LT,Lituania,2020-30,757
LT,Lituania,2020-31,723
LT,Lituania,2020-32,726
LT,Lituania,2020-33,746
LT,Lituania,2020-34,763
LT,Lituania,2020-35,721
LT,Lituania,2020-36,673
LT,Lituania,2020-37,729
LT,Lituania,2020-38,721
LT,Lituania,2020-39,784
LT,Lituania,2020-40,744
LT,Lituania,2020-41,785
LT,Lituania,2020-42,836
LT,Lituania,2020-43,845
LT,Lituania,2020-44,853
LT,Lituania,2020-45,877
LT,Lituania,2020-46,952
LT,Lituania,2020-47,1099
LT,Lituania,2020-48,1109
LT,Lituania,2020-49,1238
LT,Lituania,2020-50,1220
LT,Lituania,2020-51,1371
LT,Lituania,2020-52,1395
LT,Lituania,2020-53,1343
LT,Lituania,2021-01,1200
LT,Lituania,2021-02,1195
LT,Lituania,2021-03,1095
LT,Lituania,2021-04,1089
LT,Lituania,2021-05,974
LT,Lituania,2021-06,984
LT,Lituania,2021-07,933
LT,Lituania,2021-08,784
LT,Lituania,2021-09,873
LT,Lituania,2021-10,898
LT,Lituania,2021-11,825
LT,Lituania,2021-12,832
LT,Lituania,2021-13,771
LT,Lituania,2021-14,896
LT,Lituania,2021-15,842
LT,Lituania,2021-16,870
LT,Lituania,2021-17,823
LT,Lituania,2021-18,881
LT,Lituania,2021-19,866
LT,Lituania,2021-20,837
LT,Lituania,2021-21,817
LT,Lituania,2021-22,832
LT,Lituania,2021-23,816
LT,Lituania,2021-24,804
LT,Lituania,2021-25,917
LT,Lituania,2021-26,687
LT,Lituania,2021-27,825
LT,Lituania,2021-28,883
LT,Lituania,2021-29,700
LT,Lituania,2021-30,752
LT,Lituania,2021-31,722
LT,Lituania,2021-32,788
LT,Lituania,2021-33,804
LT,Lituania,2021-34,789
LT,Lituania,2021-35,771
LT,Lituania,2021-36,866
LT,Lituania,2021-37,916
LT,Lituania,2021-38,973
LT,Lituania,2021-39,1014
LT,Lituania,2021-40,1009
LT,Lituania,2021-41,1081
